filename,"date, formatted","time, formatted",sample_ID,Date,Time,Location,Zone,Station,Replicate,Duplicate,Cast,GPS_ID,"Lat,Lon",Use,Weather,Notes,,,,
AAQ176-CAD_0203_20220525_143218_0001.csv,5/25/2022,2:32 PM,"20220525_W_
DFZ_S22_R2_A",25-May-22,2:26pm,WEST,DFZ,22,2,A,57,0121,"07.700146, 132.899243",N,"Hazy, high clouds, sunny",Plastic waste in water before getting to station,,,,
AAQ176-CAD_0203_20220525_144125_0001.csv,5/25/2022,2:41 PM,"20220525_W_
DFZ_S22_R3_A",25-May-22,2:26pm,WEST,DFZ,22,3,A,58,0122,"07.700146, 132.899243",Y,"Hazy, high clouds, sunny",Plastic waste in water before getting to station,,,,
AAQ176-CAD_0203_20220525_144635_0001.csv,5/25/2022,2:46 PM,"20220525_W_
DFZ_S22_R4_A",25-May-22,2:26pm,WEST,DFZ,22,4,A,59,0123,"07.700146, 132.899243",Y,"Hazy, high clouds, sunny",Plastic waste in water before getting to station,,,,
AAQ176-CAD_0203_20220525_145624_0001.csv,5/25/2022,2:56 PM,"20220525_W_
DFZ_S22_R5_A",25-May-22,2:26pm,WEST,DFZ,22,5,A,60,0124,"07.700146, 132.899243",Y,"Hazy, high clouds, sunny",Plastic waste in water before getting to station,,,,
AAQ176-CAD_0203_20220525_171841_0001.csv,5/25/2022,5:18 PM,"20220525_W_
DFZ_S23_R1_A",25-May-22,5:17pm,WEST,DFZ,23,1,A,61,0125,"07.202139, 132.903207",Y,"Cloudy, windy, ~30kts, waves 2m","Rain as approached the stn, very rough conditions during filtering",,,,
AAQ176-CAD_0203_20220525_172445_0001.csv,5/25/2022,5:24 PM,"20220525_W_
DFZ_S23_R2_A",25-May-22,5:17pm,WEST,DFZ,23,2,A,62,0126,"07.202139, 132.903207",Y,"Cloudy, windy, ~30kts, waves 2m","Rain as approached the stn, very rough conditions during filtering",,,,
AAQ176-CAD_0203_20220525_173047_0001.csv,5/25/2022,5:30 PM,"20220525_W_
DFZ_S23_R3_A",25-May-22,5:17pm,WEST,DFZ,23,3,A,63,0127,"07.202139, 132.903207",Y,"Cloudy, windy, ~30kts, waves 2m","Rain as approached the stn, very rough conditions during filtering",,,,
AAQ176-CAD_0203_20220525_173633_0001.csv,5/25/2022,5:36 PM,"20220525_W_
DFZ_S23_R4_A",25-May-22,5:17pm,WEST,DFZ,23,4,A,64,0128,"07.202139, 132.903207",Y,"Cloudy, windy, ~30kts, waves 2m","Rain as approached the stn, very rough conditions during filtering",,,,
AAQ176-CAD_0203_20220525_174255_0001.csv,5/25/2022,5:42 PM,"20220525_W_
DFZ_S23_R5_A",25-May-22,5:17pm,WEST,DFZ,23,5,A,65,0129,"07.202139, 132.903207",Y,"Cloudy, windy, ~30kts, waves 2m","Rain as approached the stn, very rough conditions during filtering",,,,
AAQ176-CAD_0203_20220526_053443_0001.csv,5/26/2022,5:34 AM,"20220526_S_
NMS_S33_R1_A",26-May-22,5:33am,SOUTH,NMS,33,1,A,66,0130,"05.701037, 14.799876",Y,"Sunrise, overcast, and cloudy. Rough conditions in the night, some swell still present",,,,,
AAQ176-CAD_0203_20220526_054230_0001.csv,5/26/2022,5:42 AM,"20220526_S_
NMS_S33_R2_A",26-May-22,5:33am,SOUTH,NMS,33,2,A,67,0131,"05.701037, 14.799876",Y,"Sunrise, overcast, and cloudy. Rough conditions in the night, some swell still present",,,,,
AAQ176-CAD_0203_20220526_054227_0001.csv,5/26/2022,5:42 AM,"20220526_S_
NMS_S33_R3_A",26-May-22,5:33am,SOUTH,NMS,33,3,A,68,0132,"05.701037, 14.799876",Y,"Sunrise, overcast, and cloudy. Rough conditions in the night, some swell still present",,,,,
AAQ176-CAD_0203_20220526_054729_0001.csv,5/26/2022,5:47 AM,"20220526_S_
NMS_S33_R4_A",26-May-22,5:33am,SOUTH,NMS,33,4,A,69,0133,"05.701037, 14.799876",Y,"Sunrise, overcast, and cloudy. Rough conditions in the night, some swell still present",,,,,
AAQ176-CAD_0203_20220526_055428_0001.csv,5/26/2022,5:54 AM,"20220526_S_
NMS_S33_R5_A",26-May-22,5:33am,SOUTH,NMS,33,5,A,70,0134,"05.701037, 14.799876",Y,"Sunrise, overcast, and cloudy. Rough conditions in the night, some swell still present",,,,,
AAQ176-CAD_0203_20220526_055921_0001.csv,5/26/2022,5:59 AM,"20220526_S_
NMS_S33_R1_B",26-May-22,5:33am,SOUTH,NMS,33,1,B,66,0130,"05.701037, 14.799876",N,"Sunrise, overcast, and cloudy. Rough conditions in the night, some swell still present",,,,,
AAQ176-CAD_0203_20220526_082112_0001.csv,5/26/2022,8:21 AM,"20220526_S_
NMS_S32_R1_A",26-May-22,8:20am,SOUTH,NMS,32,1,A,71,0135,"05.701520, 134.303423",Y,"Mostly cloudy, sun shining through, calm, slight wind","3 boobies flying, water looks more green than blue, big pieces of wood floating, feeding frenzy between Cast 73 &74 with frigates and white birds off the starbird side (right) ~300m",,,,
AAQ176-CAD_0203_20220526_082656_0001.csv,5/26/2022,8:26 AM,"20220526_S_
NMS_S32_R2_A",26-May-22,8:20am,SOUTH,NMS,32,2,A,72,0136,"05.701520, 134.303423",Y,"Mostly cloudy, sun shining through, calm, slight wind","3 boobies flying, water looks more green than blue, big pieces of wood floating, feeding frenzy between Cast 73 &74 with frigates and white birds off the starbird side (right) ~300m",,,,
AAQ176-CAD_0203_20220526_083246_0001.csv,5/26/2022,8:32 AM,"20220526_S_
NMS_S32_R3_A",26-May-22,8:20am,SOUTH,NMS,32,3,A,73,0137,"05.701520, 134.303423",Y,"Mostly cloudy, sun shining through, calm, slight wind","3 boobies flying, water looks more green than blue, big pieces of wood floating, feeding frenzy between Cast 73 &74 with frigates and white birds off the starbird side (right) ~300m",,,,
AAQ176-CAD_0203_20220526_083840_0001.csv,5/26/2022,8:38 AM,"20220526_S_
NMS_S32_R4_A",26-May-22,8:20am,SOUTH,NMS,32,4,A,74,0138,"05.701520, 134.303423",Y,"Mostly cloudy, sun shining through, calm, slight wind","3 boobies flying, water looks more green than blue, big pieces of wood floating, feeding frenzy between Cast 73 &74 with frigates and white birds off the starbird side (right) ~300m",,,,
AAQ176-CAD_0203_20220526_084337_0001.csv,5/26/2022,8:43 AM,"20220526_S_
NMS_S32_R5_A",26-May-22,8:20am,SOUTH,NMS,32,5,A,75,0139,"05.701520, 134.303423",Y,"Mostly cloudy, sun shining through, calm, slight wind","3 boobies flying, water looks more green than blue, big pieces of wood floating, feeding frenzy between Cast 73 &74 with frigates and white birds off the starbird side (right) ~300m",,,,
AAQ176-CAD_0203_20220526_112648_0001.csv,5/26/2022,11:26 AM,"20220526_S_
NMS_S31_R1_A",26-May-22,11:25am,SOUTH,NMS,31,1,A,76,0140,"05.700617, 133.800990",Y,"Sunny, hot, windy (10-15kts), some clouds",Few boobies flying near boat,,,,
AAQ176-CAD_0203_20220526_113139_0001.csv,5/26/2022,11:31 AM,"20220526_S_
NMS_S31_R2_A",26-May-22,11:25am,SOUTH,NMS,31,2,A,77,0141,"05.700617, 133.800990",Y,"Sunny, hot, windy (10-15kts), some clouds",Few boobies flying near boat,,,,
AAQ176-CAD_0203_20220526_113658_0001.csv,5/26/2022,11:36 AM,"20220526_S_
NMS_S31_R3_A",26-May-22,11:25am,SOUTH,NMS,31,3,A,78,0142,"05.700617, 133.800990",Y,"Sunny, hot, windy (10-15kts), some clouds",Few boobies flying near boat,,,,
AAQ176-CAD_0203_20220526_113705_0001.csv,5/26/2022,11:37 AM,"20220526_S_
NMS_S31_R4_A",26-May-22,11:25am,SOUTH,NMS,31,4,A,79,0143,"05.700617, 133.800990",Y,"Sunny, hot, windy (10-15kts), some clouds",Few boobies flying near boat,,,,
AAQ176-CAD_0203_20220526_114322_0001.csv,5/26/2022,11:43 AM,"20220526_S_
NMS_S31_R5_A",26-May-22,11:25am,SOUTH,NMS,31,5,A,80,0144,"05.700617, 133.800990",Y,"Sunny, hot, windy (10-15kts), some clouds",Few boobies flying near boat,,,,
AAQ176-CAD_0203_20220526_114843_0001.csv,5/26/2022,11:48 AM,"20220526_S_
NMS_S31_R1_B",26-May-22,11:25am,SOUTH,NMS,31,1,B,76,0140,"05.700617, 133.800990",N,"Sunny, hot, windy (10-15kts), some clouds",Few boobies flying near boat,,,,
AAQ176-CAD_0203_20220526_144304_0001.csv,5/26/2022,2:43 PM,"20220526_S_
NMS_S34_R1_A",26-May-22,2:42pm,SOUTH,NMS,34,1,A,81,0145,"06.202000, 134.301334",Y,"Cloudy w/ some sun, long swell, wind","KC Niskin nipple broke off on Cast 85, so we had to pour from the top to collect in Whirl-Pak. Couldn't fix, so traded it out for the back-up GO Niskin. Possible whale in the distance",,,,
AAQ176-CAD_0203_20220526_145037_0001.csv,5/26/2022,2:50 PM,"20220526_S_
NMS_S34_R2_A",26-May-22,2:42pm,SOUTH,NMS,34,2,A,82,0146,"06.20055, 134.29948",Y,"Cloudy w/ some sun, long swell, wind","KC Niskin nipple broke off on Cast 85, so we had to pour from the top to collect in Whirl-Pak. Couldn't fix, so traded it out for the back-up GO Niskin. Possible whale in the distance",,,,
AAQ176-CAD_0203_20220526_145626_0001.csv,5/26/2022,2:56 PM,"20220526_S_
NMS_S34_R3_A",26-May-22,2:42pm,SOUTH,NMS,34,3,A,83,0147,"06.20012, 134.30014",Y,"Cloudy w/ some sun, long swell, wind","KC Niskin nipple broke off on Cast 85, so we had to pour from the top to collect in Whirl-Pak. Couldn't fix, so traded it out for the back-up GO Niskin. Possible whale in the distance",,,,
AAQ176-CAD_0203_20220526_150210_0001.csv,5/26/2022,3:02 PM,"20220526_S_
NMS_S34_R4_A",26-May-22,2:42pm,SOUTH,NMS,34,4,A,84,0148,"06.20041, 134.30031",Y,"Cloudy w/ some sun, long swell, wind","KC Niskin nipple broke off on Cast 85, so we had to pour from the top to collect in Whirl-Pak. Couldn't fix, so traded it out for the back-up GO Niskin. Possible whale in the distance",,,,
AAQ176-CAD_0203_20220526_150724_0001.csv,5/26/2022,3:07 PM,"20220526_S_
NMS_S34_R5_A",26-May-22,2:42pm,SOUTH,NMS,34,5,A,85,0149,"06.20016, 134.30002",Y,"Cloudy w/ some sun, long swell, wind","KC Niskin nipple broke off on Cast 85, so we had to pour from the top to collect in Whirl-Pak. Couldn't fix, so traded it out for the back-up GO Niskin. Possible whale in the distance",,,,
AAQ176-CAD_0203_20220526_175056_0001.csv,5/26/2022,5:50 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_175500_0001.csv,5/26/2022,5:55 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_175850_0001.csv,5/26/2022,5:58 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_180003_0001.csv,5/26/2022,6:00 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_180600_0001.csv,5/26/2022,6:06 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_181240_0001.csv,5/26/2022,6:12 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_181453_0001.csv,5/26/2022,6:14 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_181449_0001.csv,5/26/2022,6:14 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_181457_0001.csv,5/26/2022,6:14 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_181455_0001.csv,5/26/2022,6:14 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_181434_0001.csv,5/26/2022,6:14 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_181456_0001.csv,5/26/2022,6:14 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_181448_0001.csv,5/26/2022,6:14 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_181454_0001.csv,5/26/2022,6:14 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_181459_0001.csv,5/26/2022,6:14 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_181458_0001.csv,5/26/2022,6:14 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_181505_0001.csv,5/26/2022,6:15 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220526_181506_0001.csv,5/26/2022,6:15 PM,,,,,,,,,,,,,,,,,,
AAQ176-CAD_0203_20220527_052607_0001.csv,5/27/2022,5:26 AM,"20220527_E_
NMS_S43_R1_A",27-May-22,5:25am,WEST,NMS,43,1,A,91,0156,"07.400309, 135.900102",Y,"Sunrise, ~8kts of wind, swell present",,,,,
AAQ176-CAD_0203_20220527_052908_0001.csv,5/27/2022,5:29 AM,"20220527_E_
NMS_S43_R2_A",27-May-22,5:25am,WEST,NMS,43,2,A,92,0157,"07.400309, 135.900102",Y,"Sunrise, ~8kts of wind, swell present",,,,,
AAQ176-CAD_0203_20220527_053411_0001.csv,5/27/2022,5:34 AM,"20220527_E_
NMS_S43_R3_A",27-May-22,5:25am,WEST,NMS,43,3,A,93,0158,"07.400309, 135.900102",Y,"Sunrise, ~8kts of wind, swell present",,,,,
AAQ176-CAD_0203_20220527_054013_0001.csv,5/27/2022,5:40 AM,"20220527_E_
NMS_S43_R4_A",27-May-22,5:25am,WEST,NMS,43,4,A,94,0159,"07.400309, 135.900102",Y,"Sunrise, ~8kts of wind, swell present",,,,,
AAQ176-CAD_0203_20220527_054418_0001.csv,5/27/2022,5:44 AM,"20220527_E_
NMS_S43_R5_A",27-May-22,5:25am,WEST,NMS,43,5,A,95,0160,"07.400309, 135.900102",Y,"Sunrise, ~8kts of wind, swell present",,,,,
AAQ176-CAD_0203_20220527_055407_0001.csv,5/27/2022,5:54 AM,"20220527_E_
NMS_S43_R1_B",27-May-22,5:25am,WEST,NMS,43,1,B,91,0156,"07.400309, 135.900102",Y,"Sunrise, ~8kts of wind, swell present",,,,,
AAQ176-CAD_0203_20220527_082408_0001.csv,5/27/2022,8:24 AM,"20220527_E_
NMS_S42_R1_A",27-May-22,8:39am,WEST,NMS,42,1,A,96,0161,"06.899750, 135.899994",Y,"Sunny, clouds, 1m swell, light wind (5-8kts)","DI (Milli-Q) Bottle #Q5 had some water outside the Whirl-Pak, because it was on its side. Poured out water in bottle and carefully poured only water from Whirl-Pak into filter cup",,,,
AAQ176-CAD_0203_20220527_082633_0001.csv,5/27/2022,8:26 AM,"20220527_E_
NMS_S42_R2_A",27-May-22,8:39am,WEST,NMS,42,2,A,97,0162,"06.899750, 135.899994",Y,"Sunny, clouds, 1m swell, light wind (5-8kts)","DI (Milli-Q) Bottle #Q5 had some water outside the Whirl-Pak, because it was on its side. Poured out water in bottle and carefully poured only water from Whirl-Pak into filter cup",,,,
AAQ176-CAD_0203_20220527_083051_0001.csv,5/27/2022,8:30 AM,"20220527_E_
NMS_S42_R3_A",27-May-22,8:39am,WEST,NMS,42,3,A,98,0163,"06.899750, 135.899994",Y,"Sunny, clouds, 1m swell, light wind (5-8kts)","DI (Milli-Q) Bottle #Q5 had some water outside the Whirl-Pak, because it was on its side. Poured out water in bottle and carefully poured only water from Whirl-Pak into filter cup",,,,
AAQ176-CAD_0203_20220527_083543_0001.csv,5/27/2022,8:35 AM,"20220527_E_
NMS_S42_R4_A",27-May-22,8:39am,WEST,NMS,42,4,A,99,0164,"06.899750, 135.899994",Y,"Sunny, clouds, 1m swell, light wind (5-8kts)","DI (Milli-Q) Bottle #Q5 had some water outside the Whirl-Pak, because it was on its side. Poured out water in bottle and carefully poured only water from Whirl-Pak into filter cup",,,,
AAQ176-CAD_0203_20220527_084027_0001.csv,5/27/2022,8:40 AM,"20220527_E_
NMS_S42_R5_A",27-May-22,8:39am,WEST,NMS,42,5,A,100,0165,"06.899750, 135.899994",Y,"Sunny, clouds, 1m swell, light wind (5-8kts)","DI (Milli-Q) Bottle #Q5 had some water outside the Whirl-Pak, because it was on its side. Poured out water in bottle and carefully poured only water from Whirl-Pak into filter cup",,,,
